zumi	ずみ
hambantota	ハンバントタ
hamayoun	さまよう
hamat	アマト
hamasyan	ダマヤン
hamasuna	アマスヤ
hamar	あまり
hamarastan	アマラスンタ
hamanot	ヤマノテ
hamaker	なまける
hamad	アマダ
hamadōri	アマドリ
hamadhan	アマダナ
hamabit	やまびと
halwai	あわい
haluin	アウイン
halttari	まったり
halton	アトン
halteren	バテレン
halsua	アスア
halpin	アピン
halperin	カペリン
halona	アオナ
halmea	アメア
haliya	アイヤ
hálito	ひと
halisaurus	アヴィサウルス
halina	アイナ
halimo	アイモ
halimi	励み
halime	アイメ
halima	アイマ
halika	豊か
halidi	アイディ
haliba	アイバ
halfin	アフィン
haleta	アエタ
haleru	アエル
haleri	アエリ
halepa	アエパ
haldin	アディン
halden	アデン
haldan	アダン
halban	アバン
halasa	アーサ
halapu	アープ
halani	アーニ
halane	アーネ
halama	アーマ
halaka	アーカ
halabiya	アラビヤ
hakuzari	タクアリ
hakusensha	アクセンチュア
hakuseki	さくせい
hakunila	マクニア
hakum	アクマ
hakuin	クイン
hakucho	ハクチョウ
hakubunkan	アクトゥンカン
hakske	あっけ
hakskeen	マッケーン
hakra	アクラ
hakozaki	コザキア
hakosuka	アコスタ
håkonson	キョンソン
hakomi	コミ
ha-kohen	ハオチェン
hakobyan	ジャコバン
hakkas	アッカ
hakkani	サッカニー
hakipuu	ナンキプー
hakioawa	アキモワ
hakimi	キミ
hakika	キカ
hakija	キジャ
hakha	アキハ
haker	アケル
haken	ハケン
hākena	ケナ
hakem	アケム
hakdamah	アクダマ
hakava	アカー
hakar	アカル
hakapoua	アカプラ
hakana	アーナ
ḥakam	アカマ
hakakian	アカディアン
hakadosh	カドシャ
hajrudin	ジャルディン
hajna	アジェナ
hajjo	バッジョ
hajj-e	アッジェ
hajim	アジム
hajiha	ヂハ
hajer	アジェリ
hajar	アジャラ
ḥai	アイ
haizhu	あいず
haiyang	言い様
haiwen	アイヱ
haiwee	アイエー
haiven	アヴェン
ha-iti	アイティ
haitim	アイティ
haitel	アイテ
haital	あいた
haisla	アイサ
haish	アイシュ
ha-ishut	ハシュト
hairston	アイルトン
hairer	アイレ
hairatan	アラタナ
hainz	アインズ
hains	アインス
hainle	アイネ
haining	マイニング
hainich	まいにち
hainhaus	インハウス
hainet	アイネ
hainer	アイネ
haindava	バインダー
hainaut	ラインアウト
haimun	アムン
haiming	ライミング
haimes	アイメ
haimeric	アイメリア
hailsham	アイシャム
haili	かい離
hailee	アイエー
haikonen	イコーネン
haïkaï	ハカ
haihun	アイウン
haihe	アイヒェ
haiguo	アイウォ
haigha	アイガ
haifan	アイアン
haier	アイエル
haidar	アイダ
haidamus	アダムス
haidamakas	ハイダマーカ
haichman	アイヒマン
haibin	アビン
haibei	アベイ
haibach	アリバチ
hahto	アハト
hahoresh	ホレシュ
hahon	パホン
hahnia	アニア
hahlen	アヘン
hahei	アヘリ
hagyo	アガヨ
hague	アグテ
haguenau	ラウエナウ
ha-gra	ハラ
hagos	アゴス
hagood	アゴー
hagongda	ラゴンダ
hagno	アギノ
hagnesta	アゴネタ
haglin	アギン
hagiwara	麦わら
ḥagis	アギス
hagis	アギス
hagioi	アイオイ
hagie	ザギエ
haghia	アギア
haggus	アッグ
haggui	あぐい
hagge	バッゲ
haggen	アゲン
hageta	アエタ
hager	アゲロ
hagere	ゲレ
hagens	アゲン
hagee	アウゲー
hagas	アガサ
hagar	アガリ
haganum	ナガヌマ
hagans	アガン
hagannah	アガニナ
hafuuni	バフンウニ
hafun	アファン
hafto	アフト
hafte	アフテ
hafta	アフタ
hafren	アレン
hafnia	アニア
hafizi	あい子
hafer	アフェル
hafergut	アフェルト
hafan	アファン
haesus	アエス
haese	あめ色
haerye	アエレ
haerme	アエレ
haerle	アエレ
haeric	アエリ
haericus	アエリウス
haeren	エレン
haenke	エンケ
haene	アエンデ
haemunah	ハムナー
haemoon	アネモーヌ
haemi	アデミ
haeme	アエンメ
haegen	アゲン
haefen	エフェン
haedi	アベディ
haean	アデアン
hadzi	あで姿
hadwin	アウィン
hadwen	アデン
ḥadudo	アウド
hadrosus	ハドスン
hadriane	アリアンテ
hadracha	アラチュア
hadouk	アドゥ
hadouken	アドウェナ
hadoti	ドティ
hador	アドル
hadoros	マドロス
hadoram	ハドラミ
hadoop	アドー
hadon	マドン
hadoken	ハドーケン
hadoar	アドア
hadlai	アダイ
hadjou	アドゥ
hadjin	アディン
hadjidakis	ハジダキス
hadjerai	アデライン
hadjarai	アダラジ
hadit	アディティ
hading	アディン
hadingus	パディング
hadim	アディム
hadig	アディグ
hadigaon	ディガロン
hadidi	ディディ
hadia	ガディア
hader	アデレ
hademare	アデマル
hadeln	アデン
hadejia	ナデジダ
haddu	アッドゥ
haddo	ダッド
haddan	アダン
haddal	アッダ
haddah	アッダ
haddad	アッダ
haddadin	ハッダディ
hadbin	アビン
hadban	アバン
hadano	ダノ
hadad	アダド
hadaad	アダー
hacton	アトン
ha-cohen	ハオチェン
hackie	アキエ
hacine	アイネ
hachiōji	はちじ
hachim	あち
hachimen	ラチエン
hachigen	いちげん
hachey	アチェ
hachett	ハチェット
hachette	マチェテ
hachem	アチェ
hached	アチェ
hāchan	チャン
habuba	ブバ
habte	アバテ
habshan	ガビシャン
habren	アレン
hablon	アボン
habim	アビム
habima	ビマ
habila	アビア
habie	サビエ
habib	アビバ
habibe	比べ
habesha	バベシア
ḥaber	アベリ
haberman	ベリマン
haberlin	ジャベリン
habendum	本読み
habele	アベー
habeel	アベー
habeeb	アベー
habbo	アボボ
habbin	アビン
habbie	アッベ
habben	アベン
habbah	アッバ
habay	アバヤ
habashat	ハバシャ
habar	アバロ
habann	アバン
habala	アバー
habakkuk	サバック
habad	アバド
habab	アババ
haavio	アヴィオ
haatso	アート
haatim	アーティ
haase	アーセイ
haasam	アーサ
haarmann	アーリマン
haarlo	アーロ
haarla	アーラ
haarer	アーレ
haarde	アーデ
haapuani	あやぱに
haanko	あんこ
haaninin	パーニニ
haamoja	カラモジャ
haakim	アーキ
haahka	アーカ
haahi	アーチ
haage	ハーゲ
haagerup	ヤーゲル
haaga	ナーガ
haacke	アーケ
haabet	アーベ
ɣan	アン
gьngaa	ンガー
gzhatsk	札つき
gyu	ﾕ
gyuwon	ユオン
gyumri	ゆり
gyuhap	ユハ
gyubo	ユボー
gytere	てれ
gyron	ヤロン
gyorai	オライ
gyong	永い
gymnote	ヤマノテ
gygaea	ガェア
gyeusa	ユサ
gyeorugi	ゲオルギ
gyeonggang	泳ぎ方
gyaur	ヤウリ
gyaun	キャウン
gyatt	やっと
gyats	やつ
gyatso	ヤソ
gyasi	ヤスイ
gyarmati	アルマティ
gyaring	ギャリング
gyarasia	アラシア
gyarah	やら
gyarados	アラドス
gyandendra	ギャネンドラ
gyalwa	ヤワ
gyalpo	ヤポ
gyalmo	ヤモ
gyakushū	ヤクシャ
gyaise	アイセ
gwran	ウィラン
gwong	ゴンガ
gwish	ウィシャ
gwisan	イサン
gwion	ウィボン
gwinn	ウィンナ
gwinne	ウィネ
gwinnett	ウィネット
gwidon	イドン
gwgon	ワゴン
gweru	偽る
gwenda	エンダ
gweir	偽る
gwayla	ワヤ
gwaun	ワズン
gwato	イワト
gwash	ワショ
gwarek	われ
gwanzura	マンヅラ
ġwann	ワンニ
gwang	ワンゲ
gwang	ワンゲ
gwanar	ワナ
gwanak	ワナ
gwalia	ワイア
gwair	わいろ
gwaine	アイネ
gwaii	歪み
gwaihir	外回り
gwadar	ワダ
gwacheon	ワンチェン
guzratee	ズラテー
guzman	うざん
guzgan	うざん
gu-zan	うざん
guzang	うざん
guyuan	ユアン
guyton	ウヨン
guymon	ウモン
guydon	うどん
guybon	ウボン
guyau	ウヤス
guyan	ブヤン
guyangan	羊かん
guyane	ヤネ
guyana	ヤナ
guwahati	ファハティ
guvna	ウヴェナ
guven	ウヴェナ
guttman	フットマン
guttle	ウッテ
gutrie	ウリエ
gutin	スティン
gutierre	ステッレ
gutherie	ルテリエ
guterres	ステッレ
guterman	テレマン
gutch	うっち
gutcheon	グッチョン
gutao	ルタオ
gutan	ウタエン
gutae	ウタエン
gustavi	ルスタヴィ
gustavi	ルスタヴィ
gustafi	ムスタフィ
gussun	ウスン
gussow	ウッソ
guskin	ウキン
gusii	ウシー
gushri	うし
gushaw	うしゃ
gusen	ふせん
guschin	イウスチン
gusayn	ウサン
gusau	ムサウ
guruvijaya	ブラヴィジャヤ
gurupura	フルーラ
guruh	ウルヒ
guruguha	ウルグアイ
guruchay	ヴルチャ
gurucharan	ジュルチャーニ
guruceta	スルエタ
gurton	ウロン
gurte	ウルテ
gurri	ブッリ
gurrie	ウリエ
gurria	ウリア
gurría	ウッラ
gurrea	ウレア
gurram	ウッラ
gurrah	ウッラ
gurovich	ウォヴィチ
gurmendi	グレンディ
gurma	ウルマ
gurmani	スリマニ
gurmai	うまい
gurko	ウリコ
gurkani	ウロカニン
gurjan	ウラン
gurirab	プリラバ
gurio	ブリオ
gurin	アウリン
gurinder	リンデル
gurim	ウリム
guriev	ウリエ
guriel	ウリエ
gurid	ウリダ
guriat	ウリア
guriah	ウリア
gurgu	ウルグ
gurgi	うらぎ
gurgen	ウゲン
gurgenidze	グルゲニゼ
gurgaon	グルガオン
gurgan	ウラン
gurganus	ウラヌス
gurdon	うどん
gurda	ウルダ
gurazada	プラーダ
guraviah	フラヴィア
gurau	ウラル
gurans	ウラン
gürani	ラニ
gurak	ウラカ
gurajada	プラーダ
gurabana	グラーナ
guozhu	うおづ
guoyuan	佐原イ
guotu	ウォッ
guotai	ウタイ
guoryuu	ヴォリュウェ
guomao	ウォモ
guojun	オジュン
guojie	オジエ
gunzo	ムンゾ
gunzert	ウンゼルト
günuna	ヌナ
gununa	ヌナ
gunta	フンタ
gunsul	ウンス
gunso	うんそう
gunsa	ヌンサ
gunpla	ウンパ
gunpla	ウンパ
gunni	クンニ
gunne	ずんね
gunnerud	訊ねる
gunneras	グンネラ
gunna	ウンナン
gunnarsson	グンナルソン
gunnai	ウナイ
gunkam	ウンカ
gungy	ウンギョ
gungwu	ウング
gunga	グンガ
guner	うねり
gundu	ウンドゥ
gundotra	クンドラ
gunde	スンデ
gundar	ウンダ
gundappa	ウンパッパ
gundamma	ウォンダマ
gunch	うんち
gunboy	ウンボ
gunar	ウナリ
gunahita	アナヒタ
gumugou	クムゴク
gumoo	スモー
gumee	ルメー
gumede	メデ
gumayo	マヨ
gumare	マレ
guman	ヌマン
gumandol	フマンド
gumaca	ウマー
gulshani	羽繕い
guliani	固練り
gulcha	ウチャ
gulangyu	グァンギュ
gukhoe	谷ケ
guker	ウケる
gujin	ウジャイン
guizhang	すい臓
guize	ルイゼ
guiza	スイザ
guizado	ブリザド
guiyuan	ブリユアン
guiyang	お互い様
guixin	ウイーン
guito	クイト
guiting	ウェイティング
guiseppe	ジュセッペ
guisa	ルイサ
güiria	イリア
guiria	イリア
guire	ウイイレ
guiraudo	ジラウド
guiragon	クラゴン
guiora	イオラ
guion	グィオン
guinston	クィントン
guinsa	インサ
guino	ウミノ
guinn	ウイネン
guini	遂に
guinard	ウイナルド
guiming	浮き名
guimadea	イマデヤ
guilin	ウイーン
guiling	呼び鈴
guihua	ウイハ
guigo	ふいご
guifang	読み方
guidotto	イディオット
guidoni	グイドーニ
guidi	ウインディ
guiden	イデン
guida	ウイダー
guichon	うじ虫
guiche	イチェ
guiaro	ウァロ
guhya	うっひゃ
gugurang	グランガ
guguinto	グリント
gugra	ウグラ
gugin	フギン
guggi	グッギ
gugai	ふがい
guezou	うえず
gueze	ムエゼ
guesapon	ウサピョン
guerzoni	ウェイロニ
guertie	ウェルティジェ
guerro	エッロ
guero	フエロ
guernon	ウェリントン
guerne	ウエレ
guernes	ウエルネス
guermann	ウェルマン
guerir	ウエリ
gueric	ウエリ
guererri	ペレッリ
guérante	フランテ
guérande	グランデ
guerande	グランデ
guenoc	ウエノ
guenever	ウェーヴェル
guemes	ウェメ
guemara	ステマラ
guelta	ウェタ
gueid	ウエイド
gueffen	グレッフェン
guédon	うどん
guede	ウェンデ
gudovich	ウォヴィチ
gudman	ウダン
gudjon	うどん
gudin	ウッディン
gudinas	ルディナス
gudetama	デタモア
guden	ウッデン
gudea	グデア
gudda	ブッダ
gudang	ウダン
gudali	ウダイ
gudala	ウダー
gubrin	ウビン
gubra	うばら
gubkin	ウキン
guber	ウベル
gubernia	ルベニア
guben	ズベン
gubar	ウバリ
guayri	ウアリ
guayra	ウアラ
guayanan	グアヤナ
guavina	ルカヴィナ
guaviare	アヴィアラエ
guati	ファティ
guatimac	ファティマ
guate	ファテ
guass	ウアッソ
guaso	スアソ
guarunte	ヴァルテ
guarna	ウアラ
guare	ヴァレ
guardino	うざりの
guardini	ヴァリニ
guardie	ファルディエ
guardado	ヴァラド
guarcuru	ヴァルル
guarco	ウァロ
guarcino	うざりの
guarao	ウァロ
guaranis	アラニス
guaram	ウアラ
guaraldi	ヴァラディ
guarache	ヴァーチェ
guarachera	タランチェラ
guapo	グアポ
guanwai	関わり
guantoli	花の里
guantes	グアンテス
guantang	クァンタン
guantánamo	グァンタナモ
guanlina	ヴァニナ
guaning	ファニング
guangyun	サンギュン
guangren	ヴァンゲン
guangmei	ファンメイ
guangkai	暖かい
guangjin	防じん
guanghai	クアンガイ
guangcai	クアンガイ
guane	換え
guanchos	ファンチョ
guana	ウザナ
guanajuato	グアナフアト
guamu	ファム
guami	うまみ
guama	ウアマン
guake	ブアケ
guaizi	あい子
guaitiao	クイティアオ
guaíra	ウアラ
guaimoreto	ヴァイオレット
guaimas	グアイマス
guaimar	掴まる
guagnini	ヴァニニ
guage	ウタゲ
guaga	ヴァガ
guadamur	アダムル
guadagnino	グァダニーノ
guadagnini	グァダニーニ
guachama	ハチャマ
guabu	うかぶ
guaba	ウラバ
gtech	テチ
grzechu	グレッチュ
gryon	リヨン
gryneion	リュニオン
gryme	リュメ
gru	ル
gruzii	鋭い
grutness	ルネッサ
gruss	ルッソ
grusonii	ゴルニィ
grusi	ルセイ
grush	ルシュ
grupul	ルプ
grunya	ウニャ
grunow	ルノ
grunne	ルネ
grunja	ルジャ
grunis	潤い
gruning	ルーニング
grunig	潤い
gruney	ルネ
gruner	ルネ
grunerie	ルヴェリエ
grund	ルンド
grundgetta	人で歌った
grunde	ルデ
grunbaum	オルンバウ
grumpara	ルパーラ
grummond	ルモンド
grummett	ルメット
grumet	ルメ
grumel	ルメ
grumach	リウマチ
grulke	ルケ
grujić	ルジ
grujic	ルジ
gruis	ルイサ
gruignan	リグナン
gruier	ルイエ
gruhn	ルハン
gruger	ルゲ
grugel	ルゲ
gruffi	ルフィ
gruesen	ラウゲセン
gruesa	レサ
gruerius	レリウス
gruening	レニング
gruene	ルネ
grueb	ルエボ
grudius	アルディウス
grudem	ルデ
grucza	ルザ
grubor	ルボ
grublian	ルビアニ
grubb	ルッベ
grubach	ルバーチェ
grozzana	ロザンナ
grozni	ロニ
groznaya	ロズナー
grozdana	ロザンナ
groyon	ローン
groveton	ロヴェート
grova	ロヴァ
groupo	ルポ
grottger	ロッテル
grottamare	スロッターレ
grots	ロッ
grotli	ロティ
grotland	ロタンダ
grothman	ロトマン
grothe	ロテ
grotes	ロテ
grossman	ロッサノ
großenhain	ローゼンハイン
grossane	ロッサノ
grosmann	ロサンヌ
grosh	ロシャ
groshong	ローション
groshen	ローシェン
grose	ロッセ
groserindo	ロッセリーノ
gropp	ロップ
groppuso	ロップス
groovin	ローヴィング
groovers	ローヴェル
grootste	ローツェ
grootna	ロートナー
groos	ローサ
groop	ロープ
gronw	ロンウィ
grono	ロンコ
gronovii	ゲロノイ
gronio	ロニ
gronings	ロニング
grong	ロンゲ
grongar	ロンアガリ
gronback	ロンバケ
grona	ロンダ
gromov	ロモ
gromov	ロモ
grommett	ロメッタ
gromek	ロメ
gromadki	ロマンディ
grojsman	ロジュマン
groisser	ロッセル
grohi	ロウヒ
grohe	ロチェ
grohar	ロハ
grogono	ロゴノフ
grogol	ロゴ
grogno	ロゴ
groenten	ロレンテ
groenkop	ロジェンコ
groening	レニング
groenen	ロレンゼン
groeme	レメ
grodd	ロッド
grocka	ロカ
groch	ロチャ
grocheio	ロヘリオ
groce	ロチェ
grobla	ろば
grobert	ロベルティ
grobel	ロベ
groban	オバン
grizz	リッゾ
grizol	リゾ
grizel	リゼ
grizac	リザ
grivitsa	イヴィツァ
griva	リヴァ
gritt	リッティ
gritli	リティ
grither	リッチェル
gritería	リテーラ
grissini	いっせいに
grissett	りせっと
griso	イリソ
grison	イソン
grisone	リッソーネ
grisman	エリスマン
grisi	リスィ
grish	リシャ
grishkin	ロイシン
grisez	リセ
grisey	リセ
griset	リセ
griser	リセ
grisen	リセ
grisel	リセ
grischun	リーチュン
grischuk	日除け
grischow	リチョワ
grisard	リサルディ
grisac	リサ
gripp	リッピ
gripla	リパ
gripho	りほ
grint	リンタ
grinn	リネン
grinna	リナ
gring	リンゲ
gringauz	リングズ
grine	リネン
grindrud	リンデル
grindor	リンドレー
grindon	ヒリンドン
grinager	リンゲル
grimus	りむ
grimshaw	リシャウィ
grimond	ライモンダ
grimod	リモ
grimme	リメ
grimma	リマ
grimke	リケ
grimfang	あり方
grimey	リメ
grimex	リメ
grimett	リミエッタ
grimek	リメ
grimason	ライアソン
grimanis	イリマニ
grimal	リマ
grilka	りか
grigoriy	リゴリオ
grigoris	リゴリオ
grigorij	リゴリオ
grigol	リゴ
grigoire	リゴレー
grignion	リグニン
grignano	ルイガノ
grignani	リンジャニ
grigioni	リゴニア
grigione	エリゴネ
grigie	リーエ
grigg	リッグ
grigeo	リゴ
grigas	リガ
grieux	リエウ
griet	リエティ
gries	リエス
grieser	エリエセル
griesa	レサ
grier	リエル
griem	リエム
griek	リエカ
griechen	イメチェン
griebe	イェベ
gricia	リーア
grich	リチャ
gribow	リボ
gribov	リボ
griada	ラダ
grhita	ひた
grezzo	レゾ
greyi	ゴレイ
greyia	レイア
grevil	レヴィ
grevel	レヴェ
greuze	ルゼ
gretha	レハ
gretel	レテ
gressier	レッセル
gresseau	レッセル
gresh	レシュ
grese	レッセ
grepos	レポ
grenz	レンゾ
grenson	レヴェンソン
grenorn	レンコラン
grenn	レニン
grenette	リネッテ
grenerin	エネライン
