zumi	ずみ
babbel	아벨
babbe	아베베
babat	아바타
babar	아바레
babans	아반
babalu	발우
babalú	아발
babak	아바코
babachan	巴川
bababu	바부
baazi	あや子
baassiri	앗시리아
baaren	아렌
baana	아타나
baalmeon	앨먼
baali	바알이
baaka	아파카
baabul	아불
baabu	아자부
baabe	아랍에
baabai	아바이
baaba	아사바
azz	ζζ
azz	ζζ
azzai	自在
azu	珇
azusa	あずさ
azuri	昨日
azuni	尊子
azulai	組立
azuero	ゼロ
azuei	足尾
azuda	最大
azt	از
azriel	리엘
azreal	레알
azrail	라일
azrael	라엘
azpiri	피리
azore	走れ
azondalu	온달수
azmoun	모운
azman	自慢
azkuna	쿠나
azkoul	코울
azkena	케나
azi	秭
azizur	自足
azizul	自足
azizi	自在
aziza	自在
azito	紫桃
azimzhan	自轉
azimut	字母
azimua	字母
azimi	姉妹
azima	自慢
azilum	自律
azieru	自如
azibo	智博
azhari	ハリ
azenha	엔하
azelma	엘마
azeban	에반
azdaha	다하
azcuna	추나
azcona	초나
azawad	ざわ
azaria	아리아
azanian	戰艦
azania	아니아
azambuja	삼부자
azamat	ざま
azali	雜類
azaiba	아이바
ayyun	押韻
ayyubite	유비트
ayyapa	야파
ayyapan	요약판
ayyangar	양아리
ayyad	아야도
ayuuk	유우키
ayuttaya	아유타야
ayutla	유타
ayuthaya	아유타야
ayush	玉石
āyurveda	유래다
āyurveda	유래다
ayu-ro	유로
ayuel	유얼
ayudas	유다
ayubbi	御筆
aytoun	요운
aysun	유순
aysen	유센
ayron	예론
ayria	유리아
ayresii	아녜시의
ayo	ㆉ
ayoub	遊び
ayorou	よる
ayoroa	요라
ayoob	요업
aynho	윤호
aynanshe	男神
aynam	윤암
aynali	날이
aynabo	야보
aymone	모네
aymen	御門
aymara	마라
ayman	野蠻
ayling	玲
ayleon	λέων
aykudi	쿠디
ayi	噫
ayizo	遺作
ayita	의태
ayish	駅舎
ayira	의란
ayiou	以後
ayinla	伊那
ayigbe	役割
ayicena	유기체나
ayhan	요한
aygun	예군
aygue	야구에
ayesh	野史
ayenbite	연비에
ayele	셸에
ayeaye	雅也
aydan	요단
aycicegi	침체기
aybah	아바하
ayazma	야마
ayatul	아툴
ayatsuji	야스지
ayars	야렛
ayanz	燕子
ayanot	야노
ayanis	얀이
ayanat	야나
ayamavra	야마우라
ayalew	雅樂
ayala	얄타
ayaka	야칸
ayaguz	鴨谷
axtung	퉁
axline	＿
axium	朽木
axiomata	이노마타
axiochus	小出
axina	心愛
axilan	일안
axieri	夕日
axesse	에쎄
axerol	에롤
axalto	알토
axalta	알타
awu	誣
awsan	위산
awreba	레바
awrang	让
awraba	라바
awori	워리
awodey	我的
awngi	왕이
awmen	我們
awlaki	와키
awitor	위토
awino	위너
awingna	윙어나
awill	타윌
awilix	윌이
awilda	일다
awikau	이카우
awikam	위암
awides	위엣
awidelin	이들인
awiata	ワタ
awhitu	위투
āwhina	ひな
awgen	屋根
awgaan	가안
awerba	웨라
awega	웨이가
awchin	チン
awazu	外祖
awazi	外資
awayli	와의
awate	와트
awaswa	와와
awaso	화소
awashima	아와시마
awarua	아루아
awarba	와라
awapuni	화풍이
awanu	완수
awantury	완투로
awans	완소
awano	완보
awana	완다
awamir	와미
awali	활이
awale	왈레
awaitaia	카이타이아
awais	와힛
awair	왜로
awahou	와후
awadia	와다
awadhi	와디
awadhian	外典
avtepe	테페
avrupa	루파
avraga	라가
avn	בן
avneri	네리
avlusu	魯肅
avitan	이탄
avital	이탈
avisun	이순
avista	잇타
avison	이손
avisio	이시오
aviron	이론
aviram	이람
aviona	이오나
aviodome	시오도메
avinguda	인구단
avilda	일다
avigan	이간
avidon	이돈
avidan	이단
avicii	이치이
avichi	いち
avibon	이본
averon	에론
averil	에릴
avenel	에넬
avendo	엔도
avenant	대난투
aveiro	에이로
aveion	에이온
avedon	ήδων
avedis	에딧
avdira	디라
avataram	마타람
avarua	아루아
avaroa	아로아
avarin	아린
avaren	아렌
avare	아바레
avaran	아란
avanyu	暗愚
avantime	한팀에
avanta	あんた
avandaro	안대로
avandale	반달에
avaira	아이라
avaiki	아이키
avahan	아한
avadon	아돈
auyan	序言
auyangar	양아리
auxie	複寫
auwera	웨라
auwen	顧問
auvrai	우라이
autura	투라
autun	우튼
autran	우란
autopsia	주토피아
autonen	무토는
autken	우켄
autin	붙인
auten	루텐
auteini	유태인이
auteil	테일
autar	우타라
autair	胎兒
autahi	우타이
ausweg	우쉐
ausubo	수보
ausuba	수바
austin	우신
austen	στην
austa	숫타
austan	우탄
äussere	무쓰레
aussee	우세에
aussa	훗사
auson	웃돈
ausonio	우선이고
auslan	우산
ausim	부심
ausia	부시아
ausente	카센터
auseil	세일
ausdal	웃다
ausban	우산
ausant	우산
aurus	우루사
aurunici	라우니치
aurul	누룰
auruba	루바
aurra	うらら
aurotaenia	마우레타니아
aŭroro	로로
aurorans	무로란
auron	후론
auroan	로안
auriti	리티
auriol	우릴
aurigid	부리기도
aurigeno	우리에겐
aurier	우리에
auriceps	마우리체
auria	유리아
aures	투렛
aureos	우러
aurenia	쿠르니아
aurene	렌에
aurel	우리엘
aureliu	아우렐리우
aurelio	아우렐리오
aurela	우레아
aureau	우르
aureal	레알
aureae	레아에
aurdal	우랄
auratein	유래인
aurand	우란
aurais	라잇
auragen	부락은
aupuni	푼이
auphan	우한
auparu	파루
aunti	雲梯
aunli	村里
aundha	운하
aumiti	밑이
aumar	우마루
aumann	우만
aumaiaki	후미아키
aulum	울음
aultone	물통에
aulon	불온
aulona	우오나
aulisi	栗寺
aulin	綠林
aulide	利得
aulia	울티아
auldjo	울도
auldhame	우울함에
aukio	유키오
aukera	케라
aukema	케마
aukele	可樂
aukan	두칸
auhausen	하쿠센
auhadi	하디
auguam	구암
augne	우군에
augmon	우곤
augill	우길
augila	우길
augier	우기에
augia	우기와
auggi	수끼
augeri	게리
aueron	에론
auduboni	두번이
audri	우두리
audran	우란
audoleon	돌연
audna	우다나
audita	디타
audis	유딧
audie	胡蝶
audiam	우담
audere	데레
audeo	쿠더
auden	두덴
audati	大體
audas	쿠닷
audamar	우담바라
audala	달아
auctore	아우디토레
aucta	우치타
aucoin	초인
auchaore	超人
aucas	우차수
aucans	우찬
auburtin	구부린
aubun	울분
aubuchon	補充
aubrie	우리에
aubri	읍리
aubisque	수비수에
aubigni	수비군이
aubie	무비에
aubel	루벨
aubanum	수반음
aubanel	후반을
aubame	밤에
atzeni	텐이
atyeo	투여
atyani	얀이
atwill	튈
atuona	우오나
atunal	투나
atumano	투쿠마노
atulya	투야
atuas	투아웃
attore	토레
attoni	톤이
attone	토네
attini	티니
attimo	티모
attiki	티키
attika	ティカ
attici	티치
attice	티체
attaya	타야
attawa	타와
attati	타티
attarine	탈린에
attapu	타푸
attal	토탈
attali	탈이
attalia	타탈리아
attakora	아타코라
atsutane	술탄에
atsunari	순하리
atsunaga	스나가
atsumori	숨소리
atsumi	수미
atsumaro	투마로우
atsuhara	스하라
atsugi	すぎ
atsma	つま
atsion	시온
atsina	신아
atshen	紳
atseui	스이
atsena	세나
atropa	로파
atron	티론
atrisuta	리스타
atrio	테리오
ātreya	레야
atreya	레야
atrato	라토
atrapa	라파
atran	토란
atrai	테라이
atraente	랜터
atoyac	토야
atoum	토우마
atouguia	투구이다
atotxa	토타
atotsu	おっ
atossa	토사
atorox	トロ
atopya	토야
atooi	토코이
atonu	톤수
atomus	トム
atomska	토모사카
atomix	토미
atokos	토코
atocha	お茶
atnana	나나
atmore	모레
atmega	メガ
atmata	마타
atmajian	맞이한
atlin	툴인
atleti	테티
atlapa	타파
atlantia	藍田
atkin	타킨
atiyo	타이요
atiyeh	티예
atiya	아티야
ativan	畑
atisou	티소
atish	題詩
atisha	티사
atiras	티라
atintans	天壇
atimargi	타이마리
atimarga	티아라가
atilio	體力
atilii	體力
atila	틸다
atiku	티크
atikem	티케
atiencia	티레니아
atidim	티디
atibha	입하
atias	티팟
àth	ㅌ
athwajan	화장
athura	후라
athon	투혼
atholton	홀턴
athole	홀에
athiya	히야
athiri	히리
athira	히라
athina	ひな
atherion	헬리온
atherigona	흐리거나
atheos	헛
athenson	テンション
athene	텐에
athenaie	아테나이에
athena	헤나
athenae	토해내
athenaem	해냄
athelney	테헬네
atheling	헬싱
athanu	한우
athan	토한
athani	하니
athana	ハナ
athanael	해낼
atham	토함
athal	토할
athale	할에
athadu	하두
atgam	타감
ateye	特約
ateste	테테
aterro	테로
aterno	텐오
ateret	테레
atenza	테나
ateny	텐의
atenor	텐오
atenea	에네아
atenco	엔초
atenas	테나
atenaide	아테나이에
atelje	엘제
atelidae	털이다
ateleta	텔스타
atelerix	텔레리
ateker	테케
ateba	템바
atease	탓에
atchison	赤松
atcha	體察
atbara	バラ
atban	타반
ataze	他者
atayde	타데
atayba	타바
atayal	타알
ataur	타우리
ataul	태울
atauddin	타주딘
atatio	타이오
atatak	타타
atasta	타타
atarot	타로
ataritel	타이틀
ataris	타리
atardi	타디
atarco	타로
atarax	타라
atarapa	타라파카
atanu	탄투
atango	안고
atangana	안개나
atanas	타나
ataliota	탈리타
atalik	탈이
atala	탈파
atakule	태클에
atakapa	타카푸나
ataikhan	타이항
ataii	타이리
ataíde	타데
atahe	타허
atafu	太傅
ataco	태초
atacis	타치
atace	타츠
atacaman	하차만
atabey	탑에
atabek	탑에
atabay	타바
as-zahra	아사하라
asyut	슈토
asyr	아쇼로
asyir	아시로
aswins	쉿
aswati	사티
aswan	사완
asveta	세타
asveja	세자
asustada	수사대
asuquo	俗曲
asuncion	수취온
asulam	수암
asuka-dera	아스카데라
astyanax	타탸나
astuti	투티
asturio	사투리로
asturies	사투리에
asturiense	사투리에서
asturien	사투리에
astura	투라
astruga	사토루가
astroman	수로만
astringi	세팅이
astringens	아웃팅은
astratov	στρατός
astrakan	타라칸
astraios	στρατός
astrain	시티라인
astorre	사토라레
astorga	사토루가
astore	토레
astore	토레
astone	토네
astola	솔아
astin	사틴
astino	티노
astima	티마
astico	시초
astete	테테
astese	特色
asterope	트로페
asterion	에테리온
astene	텐에
astel	시텔
astasena	사서나
astag	소탁
astacus	핫타우시
astabula	타불라
astabe	탑에
asswak	쏴
assuta	スタ
assurian	수리산
assuan	蒜
assoun	소운
assoluto	아쓰토
assli	씰이
assir	씨로
assinwar	씬과
assinins	신인수
assignan	수시간
assietta	소시에타
assiente	쎈터
assia	씨아이
asshai	篩
asseuua	쓰루와
asser	쎄리
assereto	쎄라토
assentar	센타로
assens	쎈
assenois	써밋
assem	썸
asselin	시설인
asseco	써
assdin	씬
assata	사타
assas	씨앗
assar	싸리
assareto	사르토
assaraya	쌓아야
assaon	사온
assandun	산다운
as-san	아산
assams	쌈
assahoun	쌓은
assael	샐
assad	싸다
assadi	사디
assab	시삽
asriel	리엘
ašratu	라투
asram	사람‏‎
asrai	세라이
asrael	라엘
asqanu	사누
aspin	시핀
aspide	피데
aspice	피체
aspero	페로
aspatria	시파리아
aspasios	사이시옷
aspasioi	사시오기
asparagi	파랑이
aspanu	파누
aspadana	파다니아
asotus	소투
asopos	소포
asopis	소피
asopid	소피
asomugha	서무가
asombo	옴보
asomante	소망에
asolo	솔로
asoke	소크
asokaram	손아람
asokan	오칸
asohka	소카
asodio	오디오
asnin	소닌
ásnes	소넷
asnes	소넷
åsnen	손엔
asnadi	나디
asmus	사뭇
asmodeus	모드시
asmera	메라
åsman	소만
asman	소만
asmal	수말
asmai	소마이
asmae	심애
aslin	살인
aslan	실안
aslanian	老年
askone	콘에
askole	콜에
askola	솔아
askinu	키누
askin	시킨
askim	시킴
askil	시킬
askes	소켓
askasa	카사
askaryan	카라얀
askan	세칸
askani	카니
askai	スカイ
askaig	사익
asiyah	시야
asios	시콧
asioi	시오지
asinof	시노
asimsaly	심사의
asimah	시마
asilo	실고
asilomar	실마리
asilah	실아
asiks	시콧
asifia	司法
asifah	司法
asies	시벳
asier	시에로
asiens	시엔
asiayone	사용에
asiatici	신아이치
asias	씨앗
asiāko	시코
asiaín	시안
asiahome	시험에
asiae	시차에
asiab	시삽
ashwis	쉿
ashwin	휜
ashvin	しん
ashutosh	碩士
ashur	輸入
ashurian	훌리안
ashura	후라
ashuganj	樹冠
ashuba	수바
ashton	ション
ashti	シティ
ashtiani	室田
ashta	した
ashtangi	사탕이
ashra	シャラ
ashqan	埏
ashpitel	소피텔
ashmun	瞬
ashmedai	神代
ashman	埏
ashli	設立
ashliman	石綿
ashlesha	蛇山
ashkin	しん
ashkan	埏
ashiva	シア
ashitaro	헤이타로
ashis	石寺
ashir	シル
ashiri	히리
ashira	히라
ashio	シオン
ashino	히노
ashigara	아시가라
ashib	矢部
ashghal	수학할
asheton	神通
asheru	ヘル
asherson	세레손
asherman	舌面
asheri	헤리
asheq	社区
ashendon	헨던
ashenden	헨던
asheim	헤임
asheham	소해함
ashdon	ション
ashden	紳
ashcon	ション
ashba	沙坝
ashay	沙耶
ashat	아사토
ashar	シャラ
ashantha	善化
asham	사함
a-sham	아함
ashagrie	사기리에
ashael	핼
ashabine	시합인
asghari	상하리
asertu	せる
aseret	세레
aserdu	세두
aserca	세차
asenov	세노
aselton	쉘턴
aselli	셀이
asela	셀카
asecna	세나
asderaki	데루아키
asdal	세달
asdale	달에
asculum	수출품
ascoti	소티
ascon	수촌
ascoli	솔이
ascolana	솔라나
ascoe	사초에
aschieri	シェリー
aschau	ちゃう
ascentia	森田
ascendat	아치엔다
ascencio	센치요
ascelin	사철인
ascelina	철이나
ascebi	체비
ascaya	차야
ascaso	사소
ascan	소찬
asbel	사벨
asban	세반
asatya	사야
asatryan	사량
asatrian	沙田
asasif	사시
asars	사릿
asarludu	사르두
asarco	사초
asarah	サラ
asaphida	살피다
asanos	사노
asaṅga	사가
asanapat	산악파
asals	살수
asalah	살아
asaky	사쿄
asakyiri	샤키리
asakir	サキ
asakir-i	샤키리
asadov	사도
asadiyya	사디얏
asadha	사하
asader	萨尔
asachi	사치
arzhan	佔
arzawa	ざわ
aryen	련
aryel	렬
aryasura	야스라
aryana	야나
aryal	리얄
aryaka	라카
arwen	로웬
arwel	로웰
arwako	와코
árvore	로레
arvine	리네
arvina	린아
arvika	りか
arvida	리다
arvedi	レディ
arvato	라토
arvana	라나
arvada	라다
aruze	儒者
arutunga	루트가
arush	如實
arusha	루사
aruom	若木
arundell	라운델
arundale	윤달에
arunah	루나
arumer	룸에
arumanen	루카넨
arula	룰라
arugot	루고
arugat	루가
arugar	루가
arudou	루도
arucas	루차
arubu	루브
arubas	루바
artwil	튈
artusi	투시
arturi	투리
artume	룸에
artukainen	루카치는
artorian	로리앤
artio	라티오
artin	루틴
artingal	레티날
artime	티메
artige	리게
arthenia	루테니아
arteta	레타
artero	테로
arterian	라테란
artequin	루트인
arten	루텐
artem	로템
artemi	테미
artemita	에레미타
artemida	테마이다
artega	테가
artatama	아라타마
artapalo	라팔로
artan	로탄
artangel	탕을
artake	타케
artajo	타조
artain	타인
artagnan	타고난
artage	타게
artaan	ターン
arsuzi	素子
årsta	롯타
arska	릿카
arsia	레시아
arshan	埏
arsen	라센
arseni	세니
arsene	센에
arsel	라셀
arseldon	셀던
arsamosata	사모사타의
arsameia	라메치아
arsal	리살
arsala	살아
aršaka	라카
arsace	사체
arrupe	루페
arrosian	러시안
arroseur	레로스
arron	레론
arrojo	로조
arriva	아리아
arrium	리움
arrii	リリィ
arrigo	리고
arrigoni	아리고니
arrifana	리리아나
arrie	로리에
arriel	리엘
arria	로리아
arretine	레티넨
arrente	로렌트
arren	로렌
arrei	루레이
arregi	렉이
arredi	レディ
arrebo	레보
arraya	라야
arrato	라토
arrate	라테
arrastia	로라시아
ar-rassi	나라씨
árran	리란
arraes	랫
arrabo	라보
arqameni	라멘의
arpin	루핀
arpico	피초
arpia	라피아
arpel	라펠
arpege	레게
arpan	라판
arpaja	파자
arpaio	라이오
arowe	로웰
arous	로우시
arousa	루사
arouna	루나
arouce	루체
arouca	루차
arotrios	로타리오
arosetta	아오스타
aroroy	로로
aropax	로파
aroor	ロール
aroon	록온
aronwald	로날도
aronsson	아론손
aronsohn	아론손
aronow	로노
aronov	로노
aronne	로네
aromos	로모
aromanians	아로마니아인
arolik	롤이
aroles	롤에
aroldo	로도
arola	롤라
aroid	로이도
arocheae	가로채
arocha	お茶
arocan	오찬
arnoso	노소
arnosa	노사
arnon	레논
arnoba	노바
arnisa	니사
arniko	ニコ
arniel	니엘
arnen	리넨
arnel	라넬
arneis	레잇
arneil	네일
arnedo	네도
arnawai	리나와의
arnau	라나우
arnao	라나오
arnan	汝南
arnal	레날
arnaison	나이선
arnage	나게
armorici	모리우치
armon	리몬
armonici	바론치
armitage	미타그
arminta	아라민타
ármin	리민
armin	리민
arminjon	민종
armijo	미조
armie	入滅
armido	미도
armide	미데
armia	루미아
armeria	루멜리아
armentia	멘티가
armentel	렌털
armeno	메노
armeni	메니
armenia	로므니아
armeniae	매니아에
armement	메멘토
armelia	루멜리아
armeijan	메이장
armede	메데
armate	마테
armaou	마오우
armanti	로만틱
arman	레만
armandii	란디니
armajani	라잔의
armais	라잇
armadans	라마단
armaan	마안
arluta	루타
arluno	루노
arlone	로네
arlin	룰인
arling	玲
arlingon	링콘
arline	＿
arleta	레타
arlene	렌에
arlena	레나
arlein	레인
arkoun	로운
arkos	로콧
arkona	コナ
arkoe	리코에
arkin	루킨
arkina	키나
arkiko	키코
arkie	리키에
arkia	루키아
arkhara	로쿠하라
arkes	로켓
arken	라켄
arkema	케마
arkel	리켈
arkaru	카루
arkani	카니
arkangel	캉을
arkane	카네
arkana	카나
arkam	라캄
arkaim	카임
arkadina	카디날
arkadi	카디
arkade	라데
arjun	리준
arjuno	주노
arjuni	주니
arjuna	주나
arjomand	로만디
arjen	로젠
arjan	라잔
arjaan	자안
